permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at
/organization/anyvite,Anyvite,http://www.anyvite.com,|Events|Curated Web|, Curated Web , -   ,operating,USA,MD,Baltimore,Columbia,1,01/06/2008,2008-06,2008-Q2,2008,01/06/2008,01/06/2008
/organization/anyware-group,AnyWare Group,http://www.anywaregroup.com,|Hardware + Software|, Hardware + Software , 3 700 000 ,operating,CAN,NL,St. John's,Saint John's,1,01/01/1999,1999-01,1999-Q1,1999,24/10/2005,24/10/2005
/organization/anywayanyday,anywayanyday,http://www.anywayanyday.com,|Ticketing|Travel|, Ticketing , 10 000 000 ,operating,USA,GA,Atlanta,Roswell,1,01/01/2008,2008-01,2008-Q1,2008,26/07/2010,26/07/2010
/organization/anywhere-to-go,Anywhere to Go,http://arunsawad.com,,, -   ,operating,THA,,Bangkok,Bangkok,1,,,,,14/08/2014,14/08/2014
/organization/anywhere-fm,Anywhere.FM,http://www.anywhere.fm,|Music|, Music , 15 000 ,,JPN,,USA - Other,Usa,1,,,,,01/06/2007,01/06/2007
/organization/anzhi-com,Anzhi.com,http://www.anzhi.com/,|Mobile|, Mobile , 10 000 000 ,operating,,,,,1,,,,,01/07/2011,01/07/2011
/organization/anzode,Anzode,http://anzode.com,|Hardware + Software|, Hardware + Software , 500 000 ,operating,USA,CA,Napa Valley,Petaluma,1,01/01/2003,2003-01,2003-Q1,2003,26/07/2013,26/07/2013
/organization/anzu,Anzu,http://www.anzumedical.com,|Software|, Software , 1 741 241 ,operating,USA,AZ,Phoenix,Phoenix,1,01/01/2010,2010-01,2010-Q1,2010,04/03/2014,04/03/2014
/organization/aobi-island,Aobi Island,http://www.aobi.com,|Education|, Education , 4 392 386 ,operating,CHN,,Guangzhou,Guangzhou,1,,,,,01/12/2009,01/12/2009
/organization/nitrocell-biosciences,AOBiome,https://www.aobiome.com/,|Biotechnology|, Biotechnology , 630 000 ,operating,USA,MA,Boston,Newton,1,,,,,21/03/2013,21/03/2013
/organization/aoi-medical,AOI Medical,http://aoimedical.net,|Health Care|, Health Care , 4 041 700 ,closed,USA,FL,Orlando,Orlando,2,01/01/2004,2004-01,2004-Q1,2004,14/04/2011,05/01/2012
/organization/aoi-co,Aoi.Co,http://www.aoi-zemi.com/,|Education|, Education , 1 200 000 ,operating,JPN,,JPN - Other,,1,,,,,04/08/2014,04/08/2014
/organization/aol,AOL,http://www.aol.com,|Advertising Platforms|Content Creators|Digital Media|News|, Content Creators , 1 000 000 000 ,operating,USA,NY,New York City,New York,1,24/05/1985,1985-05,1985-Q2,1985,01/12/2005,01/12/2005
/organization/aomi,AOMi,http://activeops.com,|Software|, Software , 7 576 257 ,operating,GBR,,London,Reading,1,01/01/2005,2005-01,2005-Q1,2005,18/03/2014,18/03/2014
/organization/aoptix-technologies,AOptix Technologies,http://www.aoptix.com,|Biometrics|Security|Biotechnology|, Biotechnology , 69 900 000 ,operating,USA,CA,SF Bay Area,Campbell,3,01/01/2000,2000-01,2000-Q1,2000,30/05/2007,23/08/2012
/organization/aorato,Aorato,http://www.aorato.com,|Security|, Security , 11 000 000 ,operating,ISR,,Tel Aviv,Herzliya,2,01/12/2012,2012-12,2012-Q4,2012,01/01/2013,21/01/2014
/organization/aortx,AorTx,,|Biotechnology|, Biotechnology , 5 800 000 ,acquired,USA,CA,SF Bay Area,Redwood City,1,,,,,12/12/2006,12/12/2006
/organization/aot-bedding-super-holdings,AOT Bedding Super Holdings,,,, -   ,operating,,,,,1,,,,,06/08/2012,06/08/2012
/organization/aotmp,AOTMP,http://aotmp.com,|Mobile|, Mobile , 239 981 ,operating,USA,IN,Indianapolis,Indianapolis,1,01/01/2005,2005-01,2005-Q1,2005,05/04/2010,05/04/2010
/organization/aoxing-pharmaceutical,Aoxing Pharmaceutical,http://aoxingpharma.com,|Biotechnology|, Biotechnology , 5 000 000 ,operating,USA,NJ,Newark,Jersey City,1,01/01/1997,1997-01,1997-Q1,1997,09/02/2010,09/02/2010
/organization/apacewave,ApaceWave Technologies,http://www.apacewave.com,|Semiconductors|, Semiconductors , 19 900 000 ,operating,USA,CA,SF Bay Area,Fremont,2,,,,,20/02/2006,30/06/2010
/organization/apaja,Apaja,http://www.apaja.com,|Entertainment|Messaging|Internet|Games|, Entertainment , 2 524 025 ,operating,FIN,,Helsinki,Helsinki,1,01/01/2001,2001-01,2001-Q1,2001,01/11/2007,01/11/2007
/organization/apakau,Apakau,http://apakau.com,|Internet Infrastructure|Mobile Enterprise|Content Delivery|Web Development|SaaS|Enterprise Software|, Mobile Enterprise , -   ,operating,USA,CA,SF Bay Area,San Jose,1,01/03/2013,2013-03,2013-Q1,2013,01/01/2013,01/01/2013
/organization/apalya,Apalya,http://www.mimobi.tv/apalya/%23,,, 18 500 000 ,operating,IND,,Hyderabad,Hyderabad,3,,,,,01/10/2009,01/12/2012
/organization/apama-medical,Apama Medical,,|Biotechnology|, Biotechnology , 4 300 000 ,operating,USA,CA,SF Bay Area,Saratoga,2,01/01/2009,2009-01,2009-Q1,2009,11/01/2010,16/09/2013
/organization/apangea-learning,Apangea Learning,,,, 4 499 250 ,operating,USA,PA,Pittsburgh,Pittsburgh,1,,,,,22/06/2011,22/06/2011
/organization/apani-networks,Apani Networks,http://apani.com,|Software|, Software , 35 000 000 ,operating,USA,CA,Anaheim,Brea,1,01/01/2003,2003-01,2003-Q1,2003,19/03/2009,19/03/2009
/organization/aparc-systems,Aparc Systems,http://aparcsystems.com,|Automotive|, Automotive , -   ,operating,USA,CA,SF Bay Area,San Francisco,1,01/01/2006,2006-01,2006-Q1,2006,14/03/2013,14/03/2013
/organization/apartama,Apartama,http://apartama.ru/,,, 1 000 000 ,,RUS,,Moscow,Moscow,1,,,,,01/10/2012,01/10/2012
/organization/apartment-adda,Apartment Adda,http://apartmentadda.com,,, -   ,operating,IND,,Bangalore,Bangalore,1,12/11/2008,2008-11,2008-Q4,2008,14/11/2013,14/11/2013
/organization/apartmentlist,Apartment List,http://www.apartmentlist.com,|Online Rental|Real Estate|Curated Web|, Online Rental , 21 000 000 ,operating,USA,CA,SF Bay Area,San Francisco,4,01/09/2011,2011-09,2011-Q3,2011,01/10/2009,05/02/2014
/organization/apartum,apartum,http://www.apartum.com,|Hardware|Travel|Vacation Rentals|Real Estate|Search|, Hardware , 70 000 ,operating,BRA,,BRA - Other,,1,01/01/2013,2013-01,2013-Q1,2013,01/04/2013,01/04/2013
/organization/apax-group,Apax Group,,,, 600 000 ,operating,USA,TN,Nashville,Nashville,1,,,,,01/11/2012,01/11/2012
/organization/apax-solutions,Apax Solutions,,,, 170 000 ,operating,USA,TN,Nashville,Nashville,1,,,,,01/03/2012,01/03/2012
/organization/apcera,Apcera,http://www.apcera.com,|PaaS|Cloud Computing|Enterprise Software|, Cloud Computing , 7 200 000 ,operating,USA,CA,SF Bay Area,San Francisco,3,01/03/2012,2012-03,2012-Q1,2012,08/05/2012,23/09/2014
/organization/ape-systems,APE Systems,http://ape-system.com,|Health and Wellness|Fitness|Training|SaaS|Big Data|Sports|, Training , 20 000 ,operating,USA,RI,Providence,Providence,1,08/05/2013,2013-05,2013-Q2,2013,01/09/2013,01/09/2013
/organization/apellis-pharmaceuticals,Apellis Pharmaceuticals,http://www.apellis.com,|Biotechnology|, Biotechnology , 22 509 987 ,operating,USA,KY,Louisville,Crestwood,3,01/01/2008,2008-01,2008-Q1,2008,21/05/2010,27/08/2014
/organization/apenimed,ApeniMED,http://www.apenimed.com,,, 3 853 000 ,acquired,USA,MN,Minneapolis,Minneapolis,2,01/01/2007,2007-01,2007-Q1,2007,16/07/2010,14/09/2011
/organization/apeptico-forschung-und-entwicklung,APEPTICO Forschung und Entwicklung,http://www.apeptico.com,|Biotechnology|, Biotechnology , 3 950 000 ,operating,AUT,,Vienna,Vienna,1,,,,,05/08/2010,05/08/2010
/organization/apera-bags,APERA BAGS,http://www.aperabags.com,|Sports|, Sports , -   ,operating,USA,CO,Denver,Centennial,1,01/06/2012,2012-06,2012-Q2,2012,18/06/2014,18/06/2014
/organization/aperfectshirt-com,APerfectShirt.com,http://www.aperfectshirt.com,|Retail|Fashion|E-Commerce|, E-Commerce , 100 000 ,operating,USA,ME,"Portland, Maine",Portland,1,01/06/2012,2012-06,2012-Q2,2012,01/11/2012,01/11/2012
/organization/aperia-technologies,Aperia Technologies,http://aperiatech.com,|Hardware + Software|, Hardware + Software , 13 601 363 ,operating,USA,CA,SF Bay Area,Burlingame,4,01/01/2010,2010-01,2010-Q1,2010,26/07/2011,03/07/2014
/organization/aperio-technologies,Aperio Technologies,http://www.aperio.com,|Hardware + Software|, Hardware + Software , 5 820 307 ,acquired,USA,CA,San Diego,Vista,1,01/01/1999,1999-01,1999-Q1,1999,09/08/2012,09/08/2012
/organization/aperion-biologics,Aperion Biologics,http://aperionbiologics.com,|Biotechnology|, Biotechnology , 4 500 000 ,operating,USA,TX,San Antonio,San Antonio,1,,,,,31/05/2011,31/05/2011
/organization/apertio,Apertio,http://www.apertio.com,|Mobile|, Mobile , 30 000 000 ,acquired,GBR,,Bristol,Bristol,1,,,,,06/02/2006,06/02/2006
/organization/aperto-networks,Aperto Networks,http://www.apertonet.com,|Wireless|Mobile|, Mobile , 160 279 779 ,acquired,USA,CA,SF Bay Area,Milpitas,15,01/01/1999,1999-01,1999-Q1,1999,01/01/1999,10/02/2010
/organization/apertus-pharmaceuticals,Apertus Pharmaceuticals,http://www.apertuspharma.com,|Manufacturing|Developer APIs|Biotechnology|, Manufacturing , -   ,operating,USA,MO,St. Louis,St Louis,1,01/01/2012,2012-01,2012-Q1,2012,01/01/2011,01/01/2011
/organization/pervasive-health,Apervita,http://www.apervita.com,|Health Care|Pharmaceuticals|Health Care Information Technology|Health and Insurance|Hospitals|Big Data Analytics|Analytics|, Health Care , 2 993 787 ,operating,PHL,,PHL - Other,Chicago,2,01/01/2011,2011-01,2011-Q1,2011,11/12/2012,07/06/2013
/organization/ape-software,ApeSoft,http://apesoft.us,|Software|, Software , 3 800 000 ,operating,USA,VA,"Washington, D.C.",Herndon,1,01/01/1994,1994-01,1994-Q1,1994,13/07/2009,13/07/2009
/organization/apex-clean-energy,Apex Clean Energy,http://apexcleanenergy.com,|Clean Technology|, Clean Technology , 10 020 547 ,operating,USA,VA,"Washington, D.C.",Charlottesville,1,01/01/2009,2009-01,2009-Q1,2009,24/01/2014,24/01/2014
/organization/apex-construction,Apex Construction,http://www.apexconsys.com,|Clean Technology|, Clean Technology , 16 000 000 ,operating,USA,AZ,Phoenix,Phoenix,1,,,,,15/02/2008,15/02/2008
/organization/apex-fund-services,Apex Fund Services,http://www.apexfundservices.com,|Finance|, Finance , 30 000 000 ,operating,ARE,,Abu Dhabi,Abu Dhabi,1,01/01/2003,2003-01,2003-Q1,2003,07/06/2011,07/06/2011
/organization/apex-guard,Apex Guard,http://www.apexguard.com/,|Security|, Security , -   ,operating,USA,NV,Las Vegas,Henderson,1,01/06/2011,2011-06,2011-Q2,2011,22/02/2012,22/02/2012
/organization/apex-learning,Apex Learning,http://www.apexlearning.com,|Education|, Education , 17 261 724 ,operating,USA,WA,Seattle,Seattle,3,01/01/1997,1997-01,1997-Q1,1997,29/11/2006,19/06/2013
/organization/apex-therapeutics,Apex Therapeutics,http://apextherapeutics.com,|Biotechnology|, Biotechnology , 2 488 899 ,operating,USA,IN,Indianapolis,Indianapolis,1,01/01/2005,2005-01,2005-Q1,2005,20/06/2013,20/06/2013
/organization/apexigen,Apexigen,http://www.apexigen.com,|Biotechnology|, Biotechnology , 20 000 000 ,operating,USA,CA,SF Bay Area,Burlingame,1,01/01/2010,2010-01,2010-Q1,2010,06/08/2013,06/08/2013
/organization/apexpeak,ApexPeak,http://www.apexpeak.com,|Finance|, Finance , 1 840 000 ,,SGP,,Singapore,Singapore,1,01/02/2013,2013-02,2013-Q1,2013,26/09/2013,26/09/2013
/organization/apgr-green,APGR Green,,,, 550 200 ,operating,USA,AR,Fayetteville,Fayetteville,1,29/04/2011,2011-04,2011-Q2,2011,26/05/2011,26/05/2011
/organization/aphios,Aphios,http://www.aphios.com,|Biotechnology|, Biotechnology , 2 400 000 ,operating,USA,MA,Boston,Woburn,1,,,,,24/01/2012,24/01/2012
/organization/aphria,Aphria,http://aphria.com/,|Alternative Medicine|, Alternative Medicine , 6 200 000 ,operating,CAN,,CAN - Other,,1,01/01/2013,2013-01,2013-Q1,2013,06/06/2014,06/06/2014
/organization/apiary,Apiary,http://apiary.io,|Infrastructure|Testing|Data Integration|Developer APIs|Software|, Software , 1 750 000 ,operating,USA,CA,SF Bay Area,San Francisco,2,27/04/2011,2011-04,2011-Q2,2011,23/12/2011,17/09/2013
/organization/apica,Apica,http://www.apicasystem.com,|Enterprise Software|, Enterprise Software , 11 280 162 ,operating,SWE,,Stockholm,Stockholm,5,01/01/2005,2005-01,2005-Q1,2005,28/05/2007,02/07/2012
/organization/apieron,Apieron,http://www.apieron.com,|Medical Devices|Biotechnology|Health Care|, Biotechnology , 43 500 000 ,closed,USA,CA,SF Bay Area,Menlo Park,4,01/01/2001,2001-01,2001-Q1,2001,01/01/2003,02/06/2009
/organization/apifix,ApiFix,http://apifix.com,|Medical Devices|Biotechnology|, Medical Devices , -   ,operating,ISR,,Tel Aviv,Misgav Dov,1,01/01/2011,2011-01,2011-Q1,2011,22/10/2013,22/10/2013
/organization/apigee,Apigee,http://www.apigee.com,|Cloud Data Services|Enterprise Software|, Cloud Data Services , 173 000 000 ,operating,USA,CA,SF Bay Area,Palo Alto,7,01/06/2004,2004-06,2004-Q2,2004,01/04/2005,29/04/2014
/organization/apim-therapeutics,APIM Therapeutics,http://www.apimtherapeutics.com,|Biotechnology|, Biotechnology , -   ,operating,NOR,,Trondheim,Trondheim,1,,,,,10/11/2011,10/11/2011
/organization/apimetrics,APImetrics,http://apimetrics.io,|Testing|Big Data|Analytics|, Analytics , 150 000 ,operating,USA,WA,Seattle,Seattle,1,,,,,30/09/2014,30/09/2014
/organization/apiomat,apiOmat,http://www.apiomat.com,|Web Hosting|Networking|iOS|Android|Apps|Cloud Computing|Enterprise Software|, Web Hosting , -   ,operating,DEU,,DEU - Other,Leipzig,1,21/01/2012,2012-01,2012-Q1,2012,18/12/2012,18/12/2012
/organization/apiphany,Apiphany,http://www.apiphany.com,|SaaS|Cloud Computing|Consumer Electronics|Developer APIs|Internet|Software|, Software , 2 900 000 ,acquired,USA,DC,"Washington, D.C.",Washington,2,15/05/2012,2012-05,2012-Q2,2012,13/07/2012,26/08/2013
/organization/apisphere,Apisphere,http://apisphere.com,|Advertising|, Advertising , 4 580 000 ,closed,USA,CA,SF Bay Area,Redwood City,1,,,,,29/01/2010,29/01/2010
/organization/apixio,Apixio,http://www.apixio.com,|Analytics|, Analytics , 37 231 447 ,operating,USA,CA,SF Bay Area,San Mateo,6,01/01/2009,2009-01,2009-Q1,2009,30/12/2009,13/06/2014
/organization/apjet,APJeT,http://apjet.com,|Fashion|, Fashion , 3 075 000 ,operating,USA,NC,Raleigh,Raleigh,1,01/01/2000,2000-01,2000-Q1,2000,19/03/2014,19/03/2014
/organization/aplica-tecnologas-de-nueva-generacin,Aplica,http://www.aplicatec.com,|Technology|Information Technology|Software|, Software , 1 160 000 ,acquired,ESP,,Madrid,Madrid,1,,,,,01/11/2007,01/11/2007
/organization/aplicor,Aplicor,http://aplicor.com,|Enterprise Software|, Enterprise Software , 22 579 243 ,,USA,FL,Palm Beaches,Boca Raton,8,01/01/2003,2003-01,2003-Q1,2003,31/10/2008,19/02/2014
/organization/apliiq,Apliiq,http://www.apliiq.com/,|Design|, Design , 270 000 ,operating,USA,CA,Los Angeles,Los Angeles,1,01/01/2009,2009-01,2009-Q1,2009,25/03/2014,25/03/2014
/organization/aplos-software,Aplos Software,http://www.aplossoftware.com,|Accounting|Nonprofits|Software|, Software , 3 350 000 ,operating,USA,CA,Fresno,Fresno,3,01/04/2009,2009-04,2009-Q2,2009,01/04/2009,15/04/2014
/organization/apmetrix,Apmetrix,http://www.apmetrix.com,|Tracking|Collectibles|Apps|Games|Analytics|Mobile|Software|, Apps , -   ,operating,USA,CA,San Diego,San Diego,1,01/10/2012,2012-10,2012-Q4,2012,22/09/2013,22/09/2013
/organization/apnaloan,ApnaPaisa,http://apnapaisa.com,|Credit|Marketplaces|Finance|, Credit , 17 200 000 ,operating,IND,,Mumbai,Mumbai,2,01/01/2007,2007-01,2007-Q1,2007,30/01/2007,01/12/2007
/organization/apnex-medical,Apnex Medical,http://www.apnexmedical.com,|Health Care|, Health Care , 44 000 000 ,closed,USA,MN,Minneapolis,Saint Paul,3,01/01/2006,2006-01,2006-Q1,2006,02/12/2009,24/09/2012
/organization/apnicure,ApniCure,http://apnicure.com,,, 5 099 000 ,operating,USA,CA,SF Bay Area,Redwood City,1,01/01/2007,2007-01,2007-Q1,2007,01/04/2013,01/04/2013
/organization/apocell,ApoCell,http://www.apocell.com,,, -   ,operating,USA,TX,Houston,Houston,1,01/01/2004,2004-01,2004-Q1,2004,16/09/2009,16/09/2009
/organization/apofore,Apofore,http://apofore.com,|Biotechnology|, Biotechnology , 500 000 ,operating,USA,MA,Boston,Cambridge,1,01/01/2011,2011-01,2011-Q1,2011,01/08/2011,01/08/2011
/organization/apogee-informatics,Apogee Informatics,http://www.apogeeinformatics.com,|Software|, Software , 2 155 050 ,operating,USA,OR,"Portland, Oregon",Portland,3,01/01/2004,2004-01,2004-Q1,2004,28/12/2009,25/10/2011
/organization/apogee-photonics,Apogee Photonics,,|Hardware + Software|, Hardware + Software , 9 700 000 ,operating,USA,PA,Allentown,Allentown,1,01/01/2000,2000-01,2000-Q1,2000,26/07/2005,26/07/2005
/organization/apogeeinvent,ApogeeInvent,http://www.apogeeinvent.com,|SEO|Design|E-Commerce|Internet|Web Development|Software|, E-Commerce , 70 000 ,,USA,ID,Idaho Falls,American Falls,3,01/01/2004,2004-01,2004-Q1,2004,01/11/2012,08/01/2013
/organization/apogenix,Apogenix,http://apogenix.com,|Biotechnology|, Biotechnology , 10 000 000 ,operating,DEU,,Frankfurt,Heidelberg,1,,,,,28/02/2012,28/02/2012
/organization/apokalyyis,Apokalyyis,http://apokalyyis.com,|Health and Wellness|, Health and Wellness , 996 550 ,operating,USA,CO,Denver,Centennial,1,01/01/2009,2009-01,2009-Q1,2009,01/06/2010,01/06/2010
/organization/apollidon,Apollidon,http://www.apollidon.com,|Education|, Education , 3 000 000 ,operating,USA,FL,Tampa,Oldsmar,1,,,,,14/04/2011,14/04/2011
/organization/apollo-commercial-real-estate-finance,Apollo Commercial Real Estate Finance,http://apolloreit.com,|Real Estate Investors|, Real Estate Investors , 50 000 000 ,operating,USA,NY,New York City,New York,1,,,,,30/06/2014,30/06/2014
/organization/apollo-endosurgery,Apollo Endosurgery,http://www.apolloendo.com,|Health Care|Medical Devices|Biotechnology|, Health Care , 145 600 000 ,operating,USA,TX,Austin,Austin,5,01/01/2006,2006-01,2006-Q1,2006,23/03/2009,18/12/2013
/organization/apollo-laser-welding-services,Apollo Laser Welding Services,,|Manufacturing|, Manufacturing , 140 000 ,operating,USA,TN,Memphis,Memphis,1,09/06/2014,2014-06,2014-Q2,2014,20/11/2013,20/11/2013
/organization/apollomed,ApolloMed,http://apollomed.net,|Health Care|, Health Care , 14 155 000 ,operating,USA,CA,Los Angeles,Glendale,3,,,,,03/03/2011,14/08/2014
/organization/apolo-energia,Apolo Energia,http://www.apoloenergia.com,|Environmental Innovation|Sustainability|Clean Technology|Renewable Energies|E-Commerce|, Sustainability , -   ,operating,BRA,,Sao Paulo,São Paulo,1,05/02/2012,2012-02,2012-Q1,2012,10/02/2012,10/02/2012
/organization/apomio,apomio,http://www.apomio.de,|Health and Wellness|Biotechnology|, Health and Wellness , -   ,operating,,,,,1,26/07/2007,2007-07,2007-Q3,2007,01/02/2008,01/02/2008
/organization/aponia-laboratories,Aponia Laboratories,http://aponialaboratories.com,|Biotechnology|, Biotechnology , 4 513 712 ,closed,USA,CT,Hartford,Greenwich,3,01/01/2010,2010-01,2010-Q1,2010,31/01/2011,31/01/2013
/organization/apontador,Apontador,http://www.apontador.com,|Mobile|Local Search|, Local Search , 15 000 000 ,operating,BRA,,Sao Paulo,São Paulo,1,01/10/2008,2008-10,2008-Q4,2008,25/09/2014,25/09/2014
/organization/aporta-inc,"Aporta, Inc.",http://aporta.org.mx,|Technology|Social Fundraising|, Social Fundraising , -   ,operating,USA,NY,New York City,New York,1,01/01/2011,2011-01,2011-Q1,2011,01/01/2011,01/01/2011
/organization/apostherapy,Apos Therapy,http://www.apostherapy.com,|Health Care|, Health Care , 16 000 000 ,operating,USA,NY,New York City,New York,2,01/01/2004,2004-01,2004-Q1,2004,01/12/2011,01/10/2013
/organization/aposense,Aposense,http://www.aposense.com,|Biotechnology|, Biotechnology , 22 300 000 ,operating,ISR,,Tel Aviv,Petah Tiqva,3,01/01/1996,1996-01,1996-Q1,1996,09/11/2006,23/05/2010
/organization/apostrophe-apps,Apostrophe Apps,http://apostrophe-apps.com,|Software|, Software , 120 000 ,operating,,,,,1,01/01/2013,2013-01,2013-Q1,2013,23/06/2014,23/06/2014
/organization/apothesource,Apothesource,http://www.pill-fill.com/,|Health Care|, Health Care , 20 000 ,operating,USA,SC,Greenville - Spartanburg,Greenville,1,,,,,19/07/2014,19/07/2014
/organization/apovax,ApoVax,http://apovax.com,|Biotechnology|, Biotechnology , 375 000 ,operating,USA,KY,Louisville,Louisville,2,01/01/2001,2001-01,2001-Q1,2001,07/12/2011,27/11/2012
/organization/apozy,Apozy,http://www.apozy.com,|Gamification|SaaS|Cloud Computing|Enterprises|Information Security|Training|Security|, Gamification , 250 000 ,operating,USA,CA,SF Bay Area,San Francisco,2,01/04/2012,2012-04,2012-Q2,2012,15/09/2013,30/08/2014
